id,cleaned_text,favorites,retweets,date,date_part,time_part,hour,year,month
8.87134e+17,"Republicans should just REPEAL failing ObamaCare now &amp, work on a new Healthcare Plan that will start from a clean slate. Dems will join in!",95411,22541,2017-07-18 02:17:00,2017-07-18,02:17:00,2,2017,7
8.86692e+17,I am at the @USGA  #USWomensOpen. An amateur player is co-leading for the first time in many decades - very exciting!,43363,5708,2017-07-16 21:00:00,2017-07-16,21:00:00,21,2017,7
8.86636e+17,The #USSJohnFinn will provide essential capabilities to keep America safe. Our sailors are the best anywhere in the world. Congratulations! ,58966,12072,2017-07-16 17:16:00,2017-07-16,17:16:00,17,2017,7
8.86589e+17,"The ABC/Washington Post Poll, even though almost 40% is not bad at this time, was just about the most inaccurate poll around election time!",60376,11032,2017-07-16 14:10:00,2017-07-16,14:10:00,14,2017,7
8.86545e+17,"With all of its phony unnamed sources &amp, highly slanted &amp, even fraudulent reporting, #Fake News is DISTORTING DEMOCRACY in our country!",79826,18708,2017-07-16 11:15:00,2017-07-16,11:15:00,11,2017,7
8.86542e+17,Thank you to former campaign adviser Michael Caputo for saying so powerfully that there was no Russian collusion in our winning campaign.,76651,15508,2017-07-16 11:04:00,2017-07-16,11:04:00,11,2017,7
8.86539e+17,"Thank you to all of the supporters, who far out-numbered the protesters, yesterday at the Women's U.S. Open. Very cool!",93980,15269,2017-07-16 10:51:00,2017-07-16,10:51:00,10,2017,7
8.86535e+17,"HillaryClinton can illegally get the questions to the Debate &amp, delete 33,000 emails but my son Don is being scorned by the Fake News Media?",119166,30036,2017-07-16 10:35:00,2017-07-16,10:35:00,10,2017,7
8.86421e+17,The women played great today at the @USGA #USWomensOpen🇺🇸 I look forward to being there tomorrow for the final round! ,38545,5836,2017-07-16 03:04:00,2017-07-16,03:04:00,3,2017,7
8.86322e+17,"Just got to the #USWomensOpen in Bedminster, New Jersey. People are really happy with record high stock market - up over 17% since election!",55555,9048,2017-07-15 20:29:00,2017-07-15,20:29:00,20,2017,7
8.86319e+17,MAKE AMERICA GREAT AGAIN! ,54525,12230,2017-07-15 20:19:00,2017-07-15,20:19:00,20,2017,7
8.86283e+17,Next week the Senate is going to vote on legislation to save Americans from the ObamaCare DISASTER. #WeeklyAddress🇺🇸 ,51006,10745,2017-07-15 17:56:00,2017-07-15,17:56:00,17,2017,7
8.86262e+17,"Stock Market hit another all-time high yesterday - despite the Russian hoax story! Also, jobs numbers are starting to look very good!",72721,14687,2017-07-15 16:30:00,2017-07-15,16:30:00,16,2017,7
8.86259e+17,Stock Market at new all-time high! Working on new trade deals that will be great for U.S. and its workers!,72077,13001,2017-07-15 16:21:00,2017-07-15,16:21:00,16,2017,7
8.86058e+17,"I will be at the @USGA #USWomensOpen in Bedminster, NJ tomorrow. Big crowds expected &amp, the women are playing great-should be very exciting!",42603,6055,2017-07-15 03:02:00,2017-07-15,03:02:00,3,2017,7
8.86036e+17,Honored to serve as Commander-in-Chief to the courageous men and women of our U.S. Armed Forces. A grateful nation thanks you! ,95264,18606,2017-07-15 01:34:00,2017-07-15,01:34:00,1,2017,7
8.85992e+17,"President @EmmanuelMacron,Thank you for inviting Melania and myself to such a historic celebration in France. #BastilleDay #14juillet ",67616,15263,2017-07-14 22:39:00,2017-07-14,22:39:00,22,2017,7
8.85988e+17,"Just landed from Paris, France. It was an incredible visit with President @EmmanuelMacron. A lot discussed and accomplished in two days!",51594,8306,2017-07-14 22:22:00,2017-07-14,22:22:00,22,2017,7
8.85866e+17,"Left Paris for U.S.A. Will be heading to New Jersey and attending the#USWomensOpen, their most important tournament, this afternoon.",48884,7365,2017-07-14 14:16:00,2017-07-14,14:16:00,14,2017,7
8.85858e+17,"Great conversations with President @EmmanuelMacron and his representatives on trade, military and security.",42749,7243,2017-07-14 13:47:00,2017-07-14,13:47:00,13,2017,7
8.85856e+17,"The United States mourns for the victims of Nice, France. We pledge our solidarity with France against terror. 🇺🇸🇫🇷 ",44545,8743,2017-07-14 13:39:00,2017-07-14,13:39:00,13,2017,7
8.85817e+17,It was a great honor to represent the United States at the magnificent #BastilleDay parade. Congratulations President @EmmanuelMacron! ,57052,11754,2017-07-14 11:04:00,2017-07-14,11:04:00,11,2017,7
8.85773e+17,.@VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,50805,8966,2017-07-14 08:09:00,2017-07-14,08:09:00,8,2017,7
8.85773e+17,"After all of these years of suffering thru ObamaCare, Republican Senators must come through as they have promised!",62380,12643,2017-07-14 08:07:00,2017-07-14,08:07:00,8,2017,7
8.85772e+17,"So impt Rep Senators, under leadership of @SenateMajLdr McConnell get healthcare plan approved. After 7yrs of O'Care disaster, must happen!",42132,7768,2017-07-14 08:05:00,2017-07-14,08:05:00,8,2017,7
8.8577e+17,"Republicans Senators are working hard to get their failed ObamaCare replacement approved. I will be at my desk, pen in hand!",58848,10937,2017-07-14 07:57:00,2017-07-14,07:57:00,7,2017,7
8.8577e+17,"Great evening with President @EmmanuelMacron &amp, Mrs. Macron. Went to Eiffel Tower for dinner. Relationship with France stronger than ever. ",38278,7053,2017-07-14 07:56:00,2017-07-14,07:56:00,7,2017,7
8.8558e+17,Great bilateral meetings at Élysée Palace w/ President @EmmanuelMacron. The friendship between our two nations and ourselves is unbreakable. ,49566,10129,2017-07-13 19:20:00,2017-07-13,19:20:00,19,2017,7
8.85571e+17,"President @EmmanuelMacron,Thank you for the beautiful welcome ceremony at Les Invalides today! ",48880,9133,2017-07-13 18:45:00,2017-07-13,18:45:00,18,2017,7
8.85482e+17,"Melania and I were thrilled to join the dedicated men and women of the @USEmbassyFrance, members of the U.S. Military and their families. ",59549,11556,2017-07-13 12:50:00,2017-07-13,12:50:00,12,2017,7
8.8541e+17,"Just landed in Paris, France with @FLOTUS Melania. ",65059,10941,2017-07-13 08:06:00,2017-07-13,08:06:00,8,2017,7
8.85279e+17,"Big WIN today for building the wall. It will secure the border &amp, save lives. Now the full House &amp, Senate must act! ➡️ ",58076,16673,2017-12-07 23:24:00,2017-12-07,23:24:00,23,2017,12
8.85276e+17,"JOBS, JOBS, JOBS! #MAGA🇺🇸 ",67179,18340,2017-12-07 23:12:00,2017-12-07,23:12:00,23,2017,12
8.85274e+17,Stock market hits another high with spirit and enthusiasm so positive. Jobs outlook looking very good! #MAGA🇺🇸 ,54579,12564,2017-12-07 23:06:00,2017-12-07,23:06:00,23,2017,12
8.85266e+17,"Getting rdy to leave for France @ the invitation of President Macron to celebrate &amp, honor Bastille Day and 100yrs since U.S. entry into WWI.",69253,11673,2017-12-07 22:35:00,2017-12-07,22:35:00,22,2017,12
8.85233e+17,"""""""After 14 years, U.S. beef hits Chinese market. Trade deal an exciting opportunity for agriculture."""" ",58311,14129,2017-12-07 20:20:00,2017-12-07,20:20:00,20,2017,12
8.85131e+17,"The W.H. is functioning perfectly, focused on HealthCare, Tax Cuts/Reform &amp, many other things. I have very little time for watching T.V.",83191,16469,2017-12-07 13:39:00,2017-12-07,13:39:00,13,2017,12
8.85128e+17,Why aren't the same standards placed on the Democrats. Look what Hillary Clinton may have gotten away with. Disgraceful!,86580,20538,2017-12-07 13:27:00,2017-12-07,13:27:00,13,2017,12
8.8511e+17,""".@WashTimes states """"Democrats have willfully used Moscow disinformation to influence the presidential election against Donald Trump.""""""",52210,12434,2017-12-07 12:12:00,2017-12-07,12:12:00,12,2017,12
8.85093e+17,"ISIS is on the run &amp, will soon be wiped out of Syria &amp, Iraq, illegal border crossings are way down (75%) &amp, MS 13 gangs are being removed.",106122,23283,2017-12-07 11:05:00,2017-12-07,11:05:00,11,2017,12
8.85085e+17,"""Remember, when you hear the words """"sources say"""" from the Fake Media, often times those sources are made up and do not exist.""",97163,24507,2017-12-07 10:32:00,2017-12-07,10:32:00,10,2017,12
8.85081e+17,"My son Donald did a good job last night. He was open, transparent and innocent. This is the greatest Witch Hunt in political history. Sad!",100025,20188,2017-12-07 10:19:00,2017-12-07,10:19:00,10,2017,12
8.84931e+17,"My son, Donald, will be interviewed by @seanhannity tonight at 10:00 P.M. He is a great person who loves our country!",79984,13702,2017-12-07 00:24:00,2017-12-07,00:24:00,0,2017,12
8.84746e+17,Marine Plane crash in Mississippi is heartbreaking. Melania and I send our deepest condolences to all!,101697,18121,2017-11-07 12:09:00,2017-11-07,12:09:00,12,2017,11
8.84741e+17,Working hard to get the Olympics for the United States (L.A.). Stay tuned!,91237,15794,2017-11-07 11:46:00,2017-11-07,11:46:00,11,2017,11
8.84729e+17,"The Senate Democrats have only confirmed 48 of 197 Presidential Nominees. They  can't win so all they do is slow things down &amp, obstruct!",80791,22369,2017-11-07 10:59:00,2017-11-07,10:59:00,10,2017,11
8.84379e+17,"If Chelsea Clinton were asked to hold the seat for her mother,as her mother gave our country away, the Fake News would say CHELSEA FOR PRES!",89062,20465,2017-10-07 11:47:00,2017-10-07,11:47:00,11,2017,10
8.84375e+17,"When I left Conference Room for short meetings with Japan and other countries, I asked Ivanka to hold seat. Very standard. Angela M agrees!",73675,14369,2017-10-07 11:31:00,2017-10-07,11:31:00,11,2017,10
8.84363e+17,I cannot imagine that Congress would dare to leave Washington without a beautiful new HealthCare bill fully approved and ready to go!,85645,18460,2017-10-07 10:47:00,2017-10-07,10:47:00,10,2017,10
8.84362e+17,James Comey leaked CLASSIFIED INFORMATION to the media. That is so illegal!,92821,23961,2017-10-07 10:40:00,2017-10-07,10:40:00,10,2017,10
8.84212e+17,"The fact that President Putin and I discussed a Cyber Security unit  doesn't mean I think it can happen. It can't-but a ceasefire can,&amp, did!",75835,15594,2017-10-07 00:45:00,2017-10-07,00:45:00,0,2017,10
8.84143e+17,Syrian ceasefire seems to be holding. Many lives can be saved. Came out of meeting. Good!,83120,15825,2017-09-07 20:09:00,2017-09-07,20:09:00,20,2017,9
8.84142e+17,"""For years, even as a """"civilian,"""" I listened as Republicans pushed the Repeal and Replace of ObamaCare. Now they finally have their chance!""",92026,21123,2017-09-07 20:07:00,2017-09-07,20:07:00,20,2017,9
8.84034e+17,MAKE AMERICA GREAT AGAIN! ,82416,19696,2017-09-07 12:57:00,2017-09-07,12:57:00,12,2017,9
8.84027e+17,"Sanctions were not discussed at my meeting with President Putin. Nothing will be done until the Ukrainian &amp, Syrian problems are solved!",69017,15620,2017-09-07 12:31:00,2017-09-07,12:31:00,12,2017,9
8.84021e+17,...have it. Fake News said 17 intel agencies when actually 4 (had to apologize). Why did Obama do NOTHING when he had info before election?,73925,15862,2017-09-07 12:06:00,2017-09-07,12:06:00,12,2017,9
8.84019e+17,"...and safe. Questions were asked about why the CIA &amp, FBI had to ask the DNC 13 times for their SERVER, and were rejected, still don't....",65381,14874,2017-09-07 11:57:00,2017-09-07,11:57:00,11,2017,9
8.84017e+17,"Putin &amp, I discussed forming an impenetrable Cyber Security unit    so that election hacking, &amp, many other negative things, will be guarded..",71558,19576,2017-09-07 11:50:00,2017-09-07,11:50:00,11,2017,9
8.84014e+17,...We negotiated a ceasefire in parts of Syria which will save lives. Now it is time to move forward in working constructively with Russia!,80783,17826,2017-09-07 11:37:00,2017-09-07,11:37:00,11,2017,9
8.84012e+17,I strongly pressed President Putin twice about Russian meddling in our election. He vehemently denied it. I've already given my opinion.....,69505,15174,2017-09-07 11:31:00,2017-09-07,11:31:00,11,2017,9
8.84008e+17,The G 20 Summit was a great success for the U.S. - Explained that the U.S. must fix the many bad trade deals it has made. Will get done!,67816,13388,2017-09-07 11:15:00,2017-09-07,11:15:00,11,2017,9
8.83761e+17,"Leaving Hamburg for Washington, D.C. and the WH. Just left China’s President Xi where we had an excellent meeting on trade &amp, North Korea.",82384,14408,2017-08-07 18:55:00,2017-08-07,18:55:00,18,2017,8
8.8376e+17,"Law enforcement &amp, military did a spectacular job in Hamburg. Everybody felt totally safe despite the anarchists. @PolizeiHamburg #G20Summit",76991,15092,2017-08-07 18:50:00,2017-08-07,18:50:00,18,2017,8
8.83753e+17,The #G20Summit was a wonderful success and carried out beautifully by Chancellor Angela Merkel. Thank you!,72648,12263,2017-08-07 18:20:00,2017-08-07,18:20:00,18,2017,8
8.83752e+17,We will fight the #FakeNews with you! ,81752,21006,2017-08-07 18:17:00,2017-08-07,18:17:00,18,2017,8
8.83469e+17,"Great first day with world leaders at the #G20Summit here in Hamburg, Germany. Looking forward to day two! #USA ",71096,14842,2017-07-07 23:33:00,2017-07-07,23:33:00,23,2017,7
8.83445e+17,Thank you! “Trump’s Defining Speech” WSJ Editorial:  ,56601,12788,2017-07-07 21:56:00,2017-07-07,21:56:00,21,2017,7
8.8323e+17,I will represent our country well and fight for its interests! Fake News Media will never cover me accurately but who cares! We will #MAGA!,112451,26513,2017-07-07 07:44:00,2017-07-07,07:44:00,7,2017,7
8.8323e+17,"I look forward to all meetings today with world leaders, including my meeting with Vladimir Putin. Much to discuss.#G20Summit #USA🇺🇸",79973,15090,2017-07-07 07:42:00,2017-07-07,07:42:00,7,2017,7
8.83229e+17,Everyone here is talking about why John Podesta refused to give the DNC server to the FBI and the CIA. Disgraceful!,99079,27412,2017-07-07 07:40:00,2017-07-07,07:40:00,7,2017,7
8.83221e+17,"After Poland had a great meeting with Chancellor Merkel and then with PM Shinzō Abe of Japan &amp, President Moon of South Korea.",63464,10519,2017-07-07 07:07:00,2017-07-07,07:07:00,7,2017,7
8.83219e+17,"My experience yesterday in Poland was a great one. Thank you to everyone, including the haters, for the great reviews of the speech!",106961,20282,2017-07-07 06:59:00,2017-07-07,06:59:00,6,2017,7
8.83064e+17,"A strong Poland is a blessing to the nations of Europe, and a strong Europe is a blessing to the West, and to the world. ",98014,25610,2017-06-07 20:45:00,2017-06-07,20:45:00,20,2017,6
8.83013e+17,THE WEST WILL NEVER BE BROKEN. Our values will PREVAIL. Our people will THRIVE and our civilization will TRIUMPH! ,112753,30423,2017-06-07 17:21:00,2017-06-07,17:21:00,17,2017,6
8.82993e+17,America is proud to stand shoulder-to-shoulder with Poland in the fight to eradicate the evils of terrorism and extremism. #POTUSinPoland ,76177,18039,2017-06-07 16:02:00,2017-06-07,16:02:00,16,2017,6
8.82963e+17,"On behalf of @FLOTUS Melania and myself, thank you Poland!🇺🇸🇵🇱#ICYMI, watch here➡️  #POTUSinPoland ",72180,16169,2017-06-07 14:02:00,2017-06-07,14:02:00,14,2017,6
8.82742e+17,Congratulations to the dedicated professionals of the USSS as they celebrate their 152nd anniversary. Thank you! ➡️ ,63650,11579,2017-05-07 23:23:00,2017-05-07,23:23:00,23,2017,5
8.8256e+17,Trade between China and North Korea grew almost 40% in the first quarter. So much for China working with us - but we had to give it a try!,84258,19181,2017-05-07 11:21:00,2017-05-07,11:21:00,11,2017,5
8.82558e+17,The United States made some of the worst Trade Deals in world history.Why should we continue these deals with countries that do not help us?,107690,21144,2017-05-07 11:14:00,2017-05-07,11:14:00,11,2017,5
8.82553e+17,"Getting ready to leave for Poland, after which I will travel to Germany for the G-20. Will be back on Saturday.",79726,12679,2017-05-07 10:51:00,2017-05-07,10:51:00,10,2017,5
8.82424e+17,#HappyIndependenceDay #USA🇺🇸 ,173909,37880,2017-05-07 02:19:00,2017-05-07,02:19:00,2,2017,5
8.82327e+17,Gas prices are the lowest in the U.S. in over ten years! I would like to see them go even lower.,136472,25011,2017-04-07 19:55:00,2017-04-07,19:55:00,19,2017,4
8.82325e+17,Getting ready to celebrate the 4th of July with a big crowd at the White House. Happy 4th to everyone. Our country will grow and prosper!,116248,20114,2017-04-07 19:49:00,2017-04-07,19:49:00,19,2017,4
8.82187e+17,#HappyIndependenceDay #July4 #USA🇺🇸 ,97593,24453,2017-04-07 10:38:00,2017-04-07,10:38:00,10,2017,4
8.82063e+17,....and Japan will put up with this much longer. Perhaps China will put a heavy move on North Korea and end this nonsense once and for all!,95965,23706,2017-04-07 02:24:00,2017-04-07,02:24:00,2,2017,4
8.82061e+17,North Korea has just launched another missile. Does this guy have anything better to do with his life? Hard to believe that South Korea.....,122504,39892,2017-04-07 02:19:00,2017-04-07,02:19:00,2,2017,4
8.81983e+17,Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?,94493,19739,2017-03-07 21:10:00,2017-03-07,21:10:00,21,2017,3
8.81979e+17,"Really great numbers on jobs &amp, the economy! Things are starting to kick in now, and we have just begun! Don't like steel &amp, aluminum dumping!",79684,15846,2017-03-07 20:54:00,2017-03-07,20:54:00,20,2017,3
8.81875e+17,"If we can help little #CharlieGard, as per our friends in the U.K. and the Pope, we would be delighted to do so.",100913,28642,2017-03-07 14:00:00,2017-03-07,14:00:00,14,2017,3
8.81848e+17,"At some point the Fake News will be forced to discuss our great jobs numbers, strong economy, success with ISIS, the border &amp, so much else!",108819,24555,2017-03-07 12:10:00,2017-03-07,12:10:00,12,2017,3
8.8184e+17,Will be speaking with Italy this morning!,61147,9319,2017-03-07 11:38:00,2017-03-07,11:38:00,11,2017,3
8.81835e+17,Spoke yesterday with the King of Saudi Arabia about peace in the Middle-East. Interesting things are happening!,71346,17652,2017-03-07 11:19:00,2017-03-07,11:19:00,11,2017,3
8.8183e+17,Will be speaking with Germany and France this morning.,57693,8865,2017-03-07 11:00:00,2017-03-07,11:00:00,11,2017,3
8.81697e+17,"America's men &amp, women in uniform is the story of FREEDOM overcoming OPPRESSION, the STRONG protecting the WEAK, &amp, G... ",87702,20769,2017-03-07 02:13:00,2017-03-07,02:13:00,2,2017,3
8.81663e+17,"Stock Market at all time high, unemployment at lowest level in years (wages will start going up) and our base has never been stronger!",112875,25040,2017-02-07 23:55:00,2017-02-07,23:55:00,23,2017,2
8.81604e+17,The dishonest media will NEVER keep us from accomplishing our objectives on behalf of our GREAT AMERICAN PEOPLE!... ,91685,22077,2017-02-07 20:04:00,2017-02-07,20:04:00,20,2017,2
8.81374e+17,"We will always take care of our GREAT VETERANS. You have shed your blood, poured your love, and bared your soul, in... ",108386,23954,2017-02-07 04:47:00,2017-02-07,04:47:00,4,2017,2
1.03877e+18,Happy Anniversary! #ProudDeplorable ,74590,22210,2018-09-09 13:01:00,2018-09-09,13:01:00,13,2018,9
8.8092e+17,America will THINK BIG once again. We will inspire millions of children to carry on the proud tradition of American... ,71390,15430,2017-06-30 22:43:00,2017-06-30,22:43:00,22,2017,6
8.80893e+17,The era of strategic patience with the North Korea regime has failed. That patience is over. We are working closely... ,60368,14098,2017-06-30 20:55:00,2017-06-30,20:55:00,20,2017,6
8.80853e+17,"I am encouraged by President Moon's assurances that he will work to level the playing field for American workers, b... ",47900,9819,2017-06-30 18:19:00,2017-06-30,18:19:00,18,2017,6
8.80772e+17,Watched low rated @Morning_Joe for first time in long time. FAKE NEWS. He called me to stop a National Enquirer article. I said no! Bad show,68146,14931,2017-06-30 12:55:00,2017-06-30,12:55:00,12,2017,6
8.8074e+17,Crime and killings in Chicago have reached such epidemic proportions that I am sending in Federal help. 1714 shootings in Chicago this year!,98715,25433,2017-06-30 10:48:00,2017-06-30,10:48:00,10,2017,6
8.80737e+17,"If Republican Senators are unable to pass what they are working on now, they should immediately REPEAL, and then REPLACE at a later date!",77163,19512,2017-06-30 10:37:00,2017-06-30,10:37:00,10,2017,6
8.80603e+17,Just finished a very good meeting with the President of South Korea. Many subjects discussed including North Korea and new trade deal!,76870,15697,2017-06-30 01:44:00,2017-06-30,01:44:00,1,2017,6
8.80564e+17,"Our new American Energy Policy will unlock MILLIONS of jobs &amp, TRILLIONS in wealth. We are on the cusp of a true ene... ",64983,14917,2017-06-29 23:10:00,2017-06-29,23:10:00,23,2017,6
8.80564e+17,"When it comes to the future of America’s energy needs, we will FIND IT, we will DREAM IT, and we will BUILD IT.... ",46351,9564,2017-06-29 23:09:00,2017-06-29,23:09:00,23,2017,6
8.8056e+17,Statement on House Passage of Kate’s Law and No Sanctuary for Criminals Act. ,47589,9914,2017-06-29 22:53:00,2017-06-29,22:53:00,22,2017,6
8.80554e+17,Good news out of the House with the passing of 'No Sanctuary for Criminals Act.' Hopefully Senate will follow.,77954,16155,2017-06-29 22:28:00,2017-06-29,22:28:00,22,2017,6
8.80541e+17,"Good news, House just passed #KatesLaw. Hopefully Senate will follow.",83649,18105,2017-06-29 21:37:00,2017-06-29,21:37:00,21,2017,6
8.80535e+17,"""""""Mattis Says Trump’s Warning Stopped Chemical Weapons Attack In Syria"""" ",49663,11704,2017-06-29 21:13:00,2017-06-29,21:13:00,21,2017,6
8.80509e+17,"Join me LIVE with @VP, @SecretaryPerry, @SecretaryZinke and @EPAScottPruitt. #UnleashingAmericanEnergy",24863,3930,2017-06-29 19:31:00,2017-06-29,19:31:00,19,2017,6
8.80489e+17,MAKE AMERICA SAFE AGAIN!#NoSanctuaryForCriminalsAct #KatesLaw #SaveAmericanLives ,54222,12051,2017-06-29 18:13:00,2017-06-29,18:13:00,18,2017,6
8.80469e+17,"Today, the House votes on two crucial bills:☑️#NoSanctuaryForCriminalsAct ☑️#KatesLaw ☑️Pass these bills &amp, lets... ",62580,15702,2017-06-29 16:53:00,2017-06-29,16:53:00,16,2017,6
8.8041e+17,"...to Mar-a-Lago 3 nights in a row around New Year's Eve, and insisted on joining me. She was bleeding badly from a face-lift. I said no!",64414,15684,2017-06-29 12:58:00,2017-06-29,12:58:00,12,2017,6
8.80409e+17,"I heard poorly rated @Morning_Joe speaks badly of me (don't watch anymore). Then how come low I.Q. Crazy Mika, along with Psycho Joe, came..",67517,16512,2017-06-29 12:52:00,2017-06-29,12:52:00,12,2017,6
8.80402e+17,New Sugar deal negotiated with Mexico is a very good one for both Mexico and the U.S. Had no deal for many years which hurt U.S. badly.,69404,14204,2017-06-29 12:27:00,2017-06-29,12:27:00,12,2017,6
8.80242e+17,"Tomorrow the House votes on #KatesLaw &amp, No Sanctuary For Criminals Act. Lawmakers must vote to put American safety... ",69000,16873,2017-06-29 01:51:00,2017-06-29,01:51:00,1,2017,6
8.80192e+17,"From my first day in office, we’ve taken swift action to lift the crushing restrictions on American energy. Remarks... ",46245,9350,2017-06-28 22:32:00,2017-06-28,22:32:00,22,2017,6
8.80176e+17,Democrats purposely misstated Medicaid under new Senate bill - actually goes up. ,41966,13020,2017-06-28 21:26:00,2017-06-28,21:26:00,21,2017,6
8.80173e+17,"Today, I hosted an immigration roundtable ahead of two votes taking place in Congress tomorrow. Watch and read more... ",32916,6762,2017-06-28 21:15:00,2017-06-28,21:15:00,21,2017,6
8.80171e+17,It was my great honor to welcome the 2016 World Series Champion Chicago @Cubs ⚾️ to the @WhiteHouse this afternoon.... ,63314,11243,2017-06-28 21:06:00,2017-06-28,21:06:00,21,2017,6
8.80159e+17,"#ICYMI- on Monday, I had the great honor of welcoming India's Prime Minister @narendramodi to the WH. Full Remarks:... ",38429,8951,2017-06-28 20:19:00,2017-06-28,20:19:00,20,2017,6
8.8005e+17,"The #AmazonWashingtonPost, sometimes referred to as the guardian of Amazon not paying internet taxes (which they should) is FAKE NEWS!",44617,10265,2017-06-28 13:06:00,2017-06-28,13:06:00,13,2017,6
8.80018e+17,"Some of the Fake News Media likes to say that I am not totally engaged in healthcare. Wrong, I know the subject well &amp, want victory for U.S.",75807,15236,2017-06-28 10:58:00,2017-06-28,10:58:00,10,2017,6
8.76901e+17,Karen Handel's opponent in #GA06 can't even vote in the district he wants to represent....,46110,13111,2017-06-19 20:34:00,2017-06-19,20:34:00,20,2017,6
8.80015e+17,The failing @nytimes writes false story after false story about me. They don't even call to verify the facts of a story. A Fake News Joke!,69866,16044,2017-06-28 10:49:00,2017-06-28,10:49:00,10,2017,6
8.79829e+17,"I just finished a great meeting with the Republican Senators concerning HealthCare. They really want to get it right, unlike OCare!",77124,14198,2017-06-27 22:27:00,2017-06-27,22:27:00,22,2017,6
8.79827e+17,"With ZERO Democrats to help, and a failed, expensive and dangerous ObamaCare as the Dems legacy, the Republican Senators are working hard!",65706,12217,2017-06-27 22:22:00,2017-06-27,22:22:00,22,2017,6
8.79683e+17,"So they caught Fake News CNN cold, but what about NBC, CBS &amp, ABC? What about the failing @nytimes &amp, @washingtonpost? They are all Fake News!",91471,25747,2017-06-27 12:47:00,2017-06-27,12:47:00,12,2017,6
8.79678e+17,Fake News CNN is looking at big management changes now that they got caught falsely pushing their phony Russian stories. Ratings way down!,99155,25523,2017-06-27 12:30:00,2017-06-27,12:30:00,12,2017,6
8.79649e+17,"""Wow, CNN had to retract big story on """"Russia,"""" with 3 employees forced to resign. What about all the other phony stories they do? FAKE NEWS!""",102147,26396,2017-06-27 10:33:00,2017-06-27,10:33:00,10,2017,6
8.79528e+17,"Great day for America's future Security and Safety, courtesy of the U.S. Supreme Court. I will keep fighting for the American people, &amp, WIN!",91856,19098,2017-06-27 02:31:00,2017-06-27,02:31:00,2,2017,6
8.79526e+17,"""From @FoxNews """"Bombshell: In 2016, Obama dismissed idea that anyone could rig an American election.""""  Check out his statement - Witch Hunt!""",60777,14517,2017-06-27 02:24:00,2017-06-27,02:24:00,2,2017,6
8.79405e+17,Very grateful for the 9-O decision from the U. S. Supreme Court. We must keep America SAFE!,115629,27815,2017-06-26 18:25:00,2017-06-26,18:25:00,18,2017,6
8.79327e+17,"Republican Senators are working very hard to get there, with no help from the Democrats. Not easy! Perhaps just let OCare crash &amp, burn!",59306,12269,2017-06-26 13:14:00,2017-06-26,13:14:00,13,2017,6
8.79325e+17,"""..under a magnifying glass, they have zero """"tapes"""" of T people colluding. There is no collusion &amp, no obstruction. I should be given apology!""",72493,15390,2017-06-26 13:05:00,2017-06-26,13:05:00,13,2017,6
8.79323e+17,The real story is that President Obama did NOTHING after being informed in August about Russian meddling. With 4 months looking at Russia...,63107,15219,2017-06-26 12:59:00,2017-06-26,12:59:00,12,2017,6
8.79321e+17,"""...and did not want to """"rock the boat."""" He didn't """"choke,"""" he colluded or obstructed, and it did the Dems and Crooked Hillary no good.""",59180,12715,2017-06-26 12:50:00,2017-06-26,12:50:00,12,2017,6
8.79318e+17,The reason that President Obama did NOTHING about Russia after being notified by the CIA of meddling is that he expected Clinton would win..,76356,19890,2017-06-26 12:37:00,2017-06-26,12:37:00,12,2017,6
8.79316e+17,"The Democrats have become nothing but OBSTRUCTIONISTS, they have no policies or ideas. All they do is delay and complain.They own ObamaCare!",68779,16208,2017-06-26 12:30:00,2017-06-26,12:30:00,12,2017,6
8.78948e+17,I am on @foxandfriends - Enjoy!,29777,4556,2017-06-25 12:07:00,2017-06-25,12:07:00,12,2017,6
8.78946e+17,Hillary Clinton colluded with the Democratic Party in order to beat Crazy Bernie Sanders. Is she allowed to so collude? Unfair to Bernie!,88090,20962,2017-06-25 12:00:00,2017-06-25,12:00:00,12,2017,6
8.78717e+17,I cannot imagine that these very fine Republican Senators would allow the American people to suffer a broken ObamaCare any longer!,72431,15632,2017-06-24 20:50:00,2017-06-24,20:50:00,20,2017,6
8.78716e+17,"""Obama Administration official said they """"choked"""" when it came to acting on Russian meddling of election. They didn't want to hurt Hillary?""",73220,18358,2017-06-24 20:44:00,2017-06-24,20:44:00,20,2017,6
8.78712e+17,"Since the Obama Administration was told way before the 2016 Election that the Russians were meddling, why no action? Focus on them, not T!",74046,17192,2017-06-24 20:28:00,2017-06-24,20:28:00,20,2017,6
8.78596e+17,"Democrats slam GOP healthcare proposal as Obamacare premiums &amp, deductibles increase by over 100%. Remember keep your doctor, keep your plan?",67443,16622,2017-06-24 12:51:00,2017-06-24,12:51:00,12,2017,6
8.78413e+17,Just out: The Obama Administration knew far in advance of November 8th about election meddling by Russia. Did nothing about it. WHY?,86052,24635,2017-06-24 00:43:00,2017-06-24,00:43:00,0,2017,6
8.78365e+17,WEEKLY ADDRESS🇺🇸 ,41311,9731,2017-06-23 21:32:00,2017-06-23,21:32:00,21,2017,6
8.78341e+17,"Today, it was a tremendous honor for me to sign the #VAaccountability Act into law, delivering my campaign promise... ",61887,13470,2017-06-23 19:56:00,2017-06-23,19:56:00,19,2017,6
