id,text,favorites,retweets,date,tweet_datetime,date_part,time_part,hour,year,month
8.66749e+17,prime minister behalf melania thank invitation,57380,11015,2017-05-22 20:14:00,2017-05-23 04:14:00,2017-05-23,04:14:00,4,2017,5
8.66411e+17,,52946,14558,2017-05-21 21:51:00,2017-05-22 05:51:00,2017-05-22,05:51:00,5,2017,5
8.65866e+17,great riyadh saudi arabia looking forward afternoon evening ahead,73342,47566,2017-05-20 09:44:00,2017-05-20 17:44:00,2017-05-20,17:44:00,17,2017,5
8.65693e+17,,30563,5633,2017-05-19 22:16:00,2017-05-20 06:16:00,2017-05-20,06:16:00,6,2017,5
8.65388e+17,president donald j trump proclaims proclamation,47601,10152,2017-05-19 02:03:00,2017-05-19 10:03:00,2017-05-19,10:03:00,10,2017,5
8.65338e+17,great honor welcome president juan manuel santos colombia white house today joint press conf,44209,8142,2017-05-18 22:45:00,2017-05-19 06:45:00,2017-05-19,06:45:00,6,2017,5
8.65173e+17,single greatest witch hunt politician american history,102030,29104,2017-05-18 11:52:00,2017-05-18 19:52:00,2017-05-18,19:52:00,19,2017,5
8.6517e+17,illegal act took place clinton campaign obama administration wa never special councel appointed,43793,14300,2017-05-18 11:39:00,2017-05-18 19:39:00,2017-05-18,19:39:00,19,2017,5
8.64943e+17,wa great honor deliver congratulation class,58831,10836,2017-05-17 20:36:00,2017-05-18 04:36:00,2017-05-18,04:36:00,4,2017,5
8.64439e+17,terrorism airline flight safety humanitarian reason plus want russia greatly step fight isi terrorism,64699,14405,2017-05-16 11:13:00,2017-05-16 19:13:00,2017-05-16,19:13:00,19,2017,5
8.64436e+17,president wanted share russia openly scheduled w h meeting absolute right fact pertaining,64355,15810,2017-05-16 11:03:00,2017-05-16 19:03:00,2017-05-16,19:03:00,19,2017,5
8.64296e+17,proclamation,61437,14717,2017-05-16 01:47:00,2017-05-16 09:47:00,2017-05-16,09:47:00,9,2017,5
8.63447e+17,,482,560,2017-05-13 05:31:00,2017-05-13 13:31:00,2017-05-13,13:31:00,13,2017,5
8.63194e+17,,39144,8830,2017-05-13 00:47:00,2017-05-13 08:47:00,2017-05-13,08:47:00,8,2017,5
8.63141e+17,today welcomed victory christian center school good luck team america rocketry challenge watch,44524,8757,2017-12-05 21:16:00,2017-12-06 05:16:00,2017-12-06,05:16:00,5,2017,12
8.63139e+17,today hosted military mothers day event east room wh wa honor stop say hel,48292,9736,2017-12-05 21:09:00,2017-12-06 05:09:00,2017-12-06,05:09:00,5,2017,12
8.63001e+17,active president lot thing happening possible surrogate stand podium perfect accuracy,52435,10651,2017-12-05 11:59:00,2017-12-05 19:59:00,2017-12-05,19:59:00,19,2017,12
8.62999e+17,story wa collusion russian trump campaign wa fabricated dems excuse losing election,65535,15330,2017-12-05 11:51:00,2017-12-05 19:51:00,2017-12-05,19:51:00,19,2017,12
8.62788e+17,yesterday day meeting russian foreign minister sergei lavrov fm ukraine pavlo,43958,10267,2017-11-05 21:54:00,2017-11-06 05:54:00,2017-11-06,05:54:00,5,2017,11
8.62768e+17,russia must laughing sleeve watching u tear apart democrat excuse losing election,78506,20023,2017-11-05 20:34:00,2017-11-06 04:34:00,2017-11-06,04:34:00,4,2017,11
8.62461e+17,democrat ashamed disgrace,83624,32962,2017-11-05 00:14:00,2017-11-05 08:14:00,2017-11-05,08:14:00,8,2017,11
8.62268e+17,comey lost confidence almost everyone washington republican democrat alike thing calm thanking,61983,13921,2017-10-05 11:27:00,2017-10-05 19:27:00,2017-10-05,19:27:00,19,2017,10
8.62266e+17,james comey replaced someone far better job bringing back spirit prestige fbi,66472,14317,2017-10-05 11:19:00,2017-10-05 19:19:00,2017-10-05,19:19:00,19,2017,10
8.62264e+17,democrat said worst thing james comey including fact fired play sad,63343,15015,2017-10-05 11:10:00,2017-10-05 19:10:00,2017-10-05,19:10:00,19,2017,10
8.62136e+17,cryin chuck schumer stated recently confidence james comey longer act indignant,78669,22992,2017-10-05 02:42:00,2017-10-05 10:42:00,2017-10-05,10:42:00,10,2017,10
8.62059e+17,manufacturing opening hire rise highest level recovery,37122,7814,2017-09-05 21:38:00,2017-09-06 05:38:00,2017-09-06,05:38:00,5,2017,9
8.61715e+17,biggest story today clapper yates surveillance doesnt medium report,45165,11254,2017-08-05 22:50:00,2017-08-06 06:50:00,2017-08-06,06:50:00,6,2017,8
8.61714e+17,russiatrump collusion story total hoax taayer funded charade end,53744,13122,2017-08-05 22:46:00,2017-08-06 06:46:00,2017-08-06,06:46:00,6,2017,8
8.61713e+17,sally yates made fake medium extremely unhappy today said nothing old news,44136,8776,2017-08-05 22:43:00,2017-08-06 06:43:00,2017-08-06,06:43:00,6,2017,8
8.61713e+17,director clapper reiterated everybody including fake medium already know evidence collusion w russia trump,56154,13814,2017-08-05 22:41:00,2017-08-06 06:41:00,2017-08-06,06:41:00,6,2017,8
8.61551e+17,general flynn wa given highest security clearance obama administration fake news seldom like talking,50826,13506,2017-08-05 11:57:00,2017-08-05 19:57:00,2017-08-05,19:57:00,19,2017,8
8.61544e+17,congratulation big win yesterday john great guy never gave winner,43441,8236,2017-08-05 11:32:00,2017-08-05 19:32:00,2017-08-05,19:32:00,19,2017,8
8.61355e+17,rexnord indiana made deal obama administration move mexico fired employee tax product big thats sold u,37249,8046,2017-07-05 22:58:00,2017-07-06 06:58:00,2017-07-06,06:58:00,6,2017,7
8.61178e+17,fake medium ask dems dealing russia dnc wouldnt allow fbi check server investigate,56969,14806,2017-07-05 11:15:00,2017-07-05 19:15:00,2017-07-05,19:15:00,19,2017,7
8.60987e+17,reason staying bedminster n j beautiful community staying nyc much eensive disruptive meeting,53716,8802,2017-06-05 22:39:00,2017-06-06 06:39:00,2017-06-06,06:39:00,6,2017,6
8.60639e+17,great job report today beginning work,59111,9992,2017-05-05 23:34:00,2017-05-06 07:34:00,2017-05-06,07:34:00,7,2017,5
8.60638e+17,fake news rarely report ocare last leg insurance company fleeing life dead,53767,11465,2017-05-05 23:29:00,2017-05-06 07:29:00,2017-05-06,07:29:00,7,2017,5
8.60636e+17,wow fake news medium everything power make republican healthcare victory look bad possiblefar better ocare,55719,11019,2017-05-05 23:22:00,2017-05-06 07:22:00,2017-05-06,07:22:00,7,2017,5
8.60378e+17,honor welcome pm australia america join marking th anniversary,32708,5709,2017-05-05 06:16:00,2017-05-05 14:16:00,2017-05-05,14:16:00,14,2017,5
8.60327e+17,wa great day united state america great plan repeal replace obamacare,50070,10304,2017-05-05 02:55:00,2017-05-05 10:55:00,2017-05-05,10:55:00,10,2017,5
8.60087e+17,fake news medium officially control say anything order get attention never time like,60934,14705,2017-04-05 11:02:00,2017-04-05 19:02:00,2017-04-05,19:02:00,19,2017,4
8.60084e+17,allegation unmasking trump transition official good,34058,7334,2017-04-05 10:49:00,2017-04-05 18:49:00,2017-04-05,18:49:00,18,2017,4
8.60082e+17,susan rice former national security advisor president obama refusing testify senate subcommittee next week,39158,11080,2017-04-05 10:40:00,2017-04-05 18:40:00,2017-04-05,18:40:00,18,2017,4
8.59891e+17,honor host president mahmoud abbas wh today hopefully something terrific could come th,28769,6611,2017-03-05 10:01:00,2017-03-05 18:01:00,2017-03-05,18:01:00,18,2017,3
8.59875e+17,wa honor stop event hosted penny secretary,35628,7077,2017-03-05 20:57:00,2017-03-06 04:57:00,2017-03-06,04:57:00,4,2017,3
8.59605e+17,trumprussia story wa excuse used democrat justification losing election perhaps trump ran great campaign,69169,14625,2017-03-05 03:06:00,2017-03-05 11:06:00,2017-03-05,11:06:00,11,2017,3
8.25076e+17,statement international holocaust remembrance day,49175,8671,2017-01-27 20:20:00,2017-01-28 04:20:00,2017-01-28,04:20:00,4,2017,1
8.59601e+17,fbi director comey wa best thing ever happened hillary clinton gave free pas many bad deed phony,66803,16022,2017-03-05 02:51:00,2017-03-05 10:51:00,2017-03-05,10:51:00,10,2017,3
8.59515e+17,congratulation winner commanderinchiefs trophy great air force falcon watch,35649,6665,2017-02-05 21:08:00,2017-02-06 05:08:00,2017-02-06,05:08:00,5,2017,2
8.5921e+17,president andrew jackson died year civil war started saw coming wa angry would never let happen,47872,9386,2017-02-05 00:55:00,2017-02-05 08:55:00,2017-02-05,08:55:00,8,2017,2
8.58645e+17,interviewed morning great day,33179,4622,2017-04-30 11:33:00,2017-04-30 19:33:00,2017-04-30,19:33:00,19,2017,4
8.58149e+17,stated president trumps success unmatched recent presidential history thank lou,61456,12118,2017-04-29 02:40:00,2017-04-29 10:40:00,2017-04-29,10:40:00,10,2017,4
8.581e+17,north korea disrespected wish china highly respected president launched though unsuccessfully missile today bad,71298,18484,2017-04-28 23:26:00,2017-04-29 07:26:00,2017-04-29,07:26:00,7,2017,4
8.58086e+17,interviewed tonight pm enjoy,29787,4145,2017-04-28 22:31:00,2017-04-29 06:31:00,2017-04-29,06:31:00,6,2017,4
8.57727e+17,today signed executive order improving accountability whistleblower protection,39679,8804,2017-04-27 22:43:00,2017-04-28 06:43:00,2017-04-28,06:43:00,6,2017,4
8.57712e+17,presidential memorandum aluminum import threat national security,23729,4795,2017-04-27 21:42:00,2017-04-28 05:42:00,2017-04-28,05:42:00,5,2017,4
8.57558e+17,democrat want shut government dont bail puerto rico give billion insurance company ocare failure,58753,14090,2017-04-27 11:30:00,2017-04-27 19:30:00,2017-04-27,19:30:00,19,2017,4
8.57555e+17,subject fact reach fair deal terminate nafta relationship gooddeal possible,41180,8009,2017-04-27 11:21:00,2017-04-27 19:21:00,2017-04-27,19:21:00,19,2017,4
8.57553e+17,received call president mexico prime minister canada asking renegotiate nafta rather terminate agreed,59248,12906,2017-04-27 11:12:00,2017-04-27 19:12:00,2017-04-27,19:12:00,19,2017,4
8.5737e+17,democrat trying bail insurance company disastrous puerto rico tax dollar sad,44176,12289,2017-04-26 23:06:00,2017-04-27 07:06:00,2017-04-27,07:06:00,7,2017,4
8.57361e+17,great great honor welcome recognize national teacher year well teacher year fro,41949,7814,2017-04-26 22:27:00,2017-04-27 06:27:00,2017-04-27,06:27:00,6,2017,4
8.57336e+17,today signed executive order enforcing statutory prohibition federal control education eo,33761,7208,2017-04-26 20:49:00,2017-04-27 04:49:00,2017-04-27,04:49:00,4,2017,4
8.57185e+17,u recorded slowest economic growth five year gdp trade deficit hurt economy badly,39725,7494,2017-04-26 10:51:00,2017-04-26 18:51:00,2017-04-26,18:51:00,18,2017,4
8.57182e+17,ninth circuit ha terrible record overturned close used call judge shopping messy system,46798,9962,2017-04-26 10:38:00,2017-04-26 18:38:00,2017-04-26,18:38:00,18,2017,4
8.5718e+17,big country many choice doe everyone notice ban case sanctuary case brought,40892,8191,2017-04-26 10:30:00,2017-04-26 18:30:00,2017-04-26,18:30:00,18,2017,4
