id,cleaned_text,favorites,retweets,date,date_new,date_part,time_part,hour,year,month,cleaned_text2,emoji_free_tweets,url_free_tweets
1.00941e+18,"the fake news is not mentioning the safety and security of our country when talking about illegal immigration. our immigration laws are the weakest and worst anywhere in the world, and the dems will do anything not to change them &amp, to obstruct-want open borders which means crime!",108023,25442,2018-06-20 12:25:00,2018-06-20 20:25:00,2018-06-20,20:25:00,20,2018,6,the fake news is not mentioning the safety and security of our country when talking about illegal immigration our immigration laws are the weakest and worst anywhere in the world and the dems will do anything not to change them amp to obstructwant open borders which means crime,"the fake news is not mentioning the safety and security of our country when talking about illegal immigration. our immigration laws are the weakest and worst anywhere in the world, and the dems will do anything not to change them &amp, to obstruct-want open borders which means crime!","the fake news is not mentioning the safety and security of our country when talking about illegal immigration. our immigration laws are the weakest and worst anywhere in the world, and the dems will do anything not to change them &amp, to obstruct-want open borders which means crime!"
1.00926e+18,thank you @housegop! ,40971,7431,2018-06-20 02:36:00,2018-06-20 10:36:00,2018-06-20,10:36:00,10,2018,6,thank you housegop,thank you @housegop!,thank you @housegop!
1.00926e+18,"earlier today, @flotus melania and i were honored to welcome king felipe vi and queen letizia of spain to the @whitehouse!🇺🇸🇪🇸 ",60100,10437,2018-06-20 02:17:00,2018-06-20 10:17:00,2018-06-20,10:17:00,10,2018,6,earlier today flotus melania and i were honored to welcome king felipe vi and queen letizia of spain to the,"earlier today, @flotus melania and i were honored to welcome king felipe vi and queen letizia of spain to the","earlier today, @flotus melania and i were honored to welcome king felipe vi and queen letizia of spain to the"
1.00924e+18,"homeland security @secnielsen did a fabulous job yesterday at the press conference explaining security at the border and for our country, while at the same time recommending changes to obsolete &amp, nasty laws, which force family separation. we want “heart” and security in america!",82419,17883,2018-06-20 01:06:00,2018-06-20 09:06:00,2018-06-20,09:06:00,9,2018,6,homeland security secnielsen did a fabulous job yesterday at the press conference explaining security at the border and for our country while at the same time recommending changes to obsolete amp nasty laws which force family separation we want “heart” and security in america,"homeland security @secnielsen did a fabulous job yesterday at the press conference explaining security at the border and for our country, while at the same time recommending changes to obsolete &amp, nasty laws, which force family separation. we want “heart” and security in america!","homeland security @secnielsen did a fabulous job yesterday at the press conference explaining security at the border and for our country, while at the same time recommending changes to obsolete &amp, nasty laws, which force family separation. we want “heart” and security in america!"
1.00913e+18,"i want to take a moment to address the current illegal immigration crisis on the southern border...it has been going on for many, many decades... ",69858,17213,2018-06-19 18:04:00,2018-06-20 02:04:00,2018-06-20,02:04:00,2,2018,6,i want to take a moment to address the current illegal immigration crisis on the southern borderit has been going on for many many decades,"i want to take a moment to address the current illegal immigration crisis on the southern border...it has been going on for many, many decades...","i want to take a moment to address the current illegal immigration crisis on the southern border...it has been going on for many, many decades..."
1.00913e+18,thank you @nfib! #nfib75 ,32816,6706,2018-06-19 17:35:00,2018-06-20 01:35:00,2018-06-20,01:35:00,1,2018,6,thank you nfib ,thank you @nfib! #nfib75,thank you @nfib! #nfib75
1.00909e+18,"join me tomorrow in duluth, minnesota for a #maga rally! tickets:  ",36060,8233,2018-06-19 15:22:00,2018-06-19 23:22:00,2018-06-19,23:22:00,23,2018,6,join me tomorrow in duluth minnesota for a maga rally tickets,"join me tomorrow in duluth, minnesota for a #maga rally! tickets:","join me tomorrow in duluth, minnesota for a #maga rally! tickets:"
1.00908e+18,"#changethelaws   now is the best opportunity ever for congress to change the ridiculous and obsolete laws on immigration. get it done, always keeping in mind that we must have strong border security.",68327,15780,2018-06-19 14:11:00,2018-06-19 22:11:00,2018-06-19,22:11:00,22,2018,6,changethelaws now is the best opportunity ever for congress to change the ridiculous and obsolete laws on immigration get it done always keeping in mind that we must have strong border security,"#changethelaws now is the best opportunity ever for congress to change the ridiculous and obsolete laws on immigration. get it done, always keeping in mind that we must have strong border security.","#changethelaws now is the best opportunity ever for congress to change the ridiculous and obsolete laws on immigration. get it done, always keeping in mind that we must have strong border security."
1.00908e+18,"we must always arrest people coming into our country illegally. of the 12,000 children, 10,000 are being sent by their parents on a very dangerous trip, and only 2000 are with their parents, many of whom have tried to enter our country illegally on numerous occasions.",103827,25913,2018-06-19 14:07:00,2018-06-19 22:07:00,2018-06-19,22:07:00,22,2018,6,we must always arrest people coming into our country illegally of the  children  are being sent by their parents on a very dangerous trip and only  are with their parents many of whom have tried to enter our country illegally on numerous occasions,"we must always arrest people coming into our country illegally. of the 12,000 children, 10,000 are being sent by their parents on a very dangerous trip, and only 2000 are with their parents, many of whom have tried to enter our country illegally on numerous occasions.","we must always arrest people coming into our country illegally. of the 12,000 children, 10,000 are being sent by their parents on a very dangerous trip, and only 2000 are with their parents, many of whom have tried to enter our country illegally on numerous occasions."
9.92358e+17,going to dallas (the great state of texas) today. leaving soon!,71198,9735,2018-04-05 10:57:00,2018-04-05 18:57:00,2018-04-05,18:57:00,18,2018,4,going to dallas the great state of texas today leaving soon,going to dallas (the great state of texas) today. leaving soon!,going to dallas (the great state of texas) today. leaving soon!
1.00873e+18,comey gave strozk his marching orders. mueller is comey’s best friend. witch hunt!,74559,16701,2018-06-18 15:27:00,2018-06-18 23:27:00,2018-06-18,23:27:00,23,2018,6,comey gave strozk his marching orders mueller is comey’s best friend witch hunt,comey gave strozk his marching orders. mueller is comey’s best friend. witch hunt!,comey gave strozk his marching orders. mueller is comey’s best friend. witch hunt!
1.00873e+18,"if president obama (who got nowhere with north korea and would have had to go to war with many millions of people being killed) had gotten along with north korea and made the initial steps toward a deal that i have, the fake news would have named him a national hero!",102341,21163,2018-06-18 14:57:00,2018-06-18 22:57:00,2018-06-18,22:57:00,22,2018,6,if president obama who got nowhere with north korea and would have had to go to war with many millions of people being killed had gotten along with north korea and made the initial steps toward a deal that i have the fake news would have named him a national hero,"if president obama (who got nowhere with north korea and would have had to go to war with many millions of people being killed) had gotten along with north korea and made the initial steps toward a deal that i have, the fake news would have named him a national hero!","if president obama (who got nowhere with north korea and would have had to go to war with many millions of people being killed) had gotten along with north korea and made the initial steps toward a deal that i have, the fake news would have named him a national hero!"
1.00871e+18,it is the democrats fault for being weak and ineffective with boarder security and crime. tell them to start thinking about the people devastated by crime coming from illegal immigration. change the laws!,85238,18404,2018-06-18 13:53:00,2018-06-18 21:53:00,2018-06-18,21:53:00,21,2018,6,it is the democrats fault for being weak and ineffective with boarder security and crime tell them to start thinking about the people devastated by crime coming from illegal immigration change the laws,it is the democrats fault for being weak and ineffective with boarder security and crime. tell them to start thinking about the people devastated by crime coming from illegal immigration. change the laws!,it is the democrats fault for being weak and ineffective with boarder security and crime. tell them to start thinking about the people devastated by crime coming from illegal immigration. change the laws!
1.0087e+18,we don’t want what is happening with immigration in europe to happen with us!,106205,24629,2018-06-18 13:04:00,2018-06-18 21:04:00,2018-06-18,21:04:00,21,2018,6,we don’t want what is happening with immigration in europe to happen with us,we don’t want what is happening with immigration in europe to happen with us!,we don’t want what is happening with immigration in europe to happen with us!
1.0087e+18,the people of germany are turning against their leadership as migration is rocking the already tenuous berlin coalition. crime in germany is way up. big mistake made all over europe in allowing millions of people in who have so strongly and violently changed their culture!,98251,26918,2018-06-18 13:02:00,2018-06-18 21:02:00,2018-06-18,21:02:00,21,2018,6,the people of germany are turning against their leadership as migration is rocking the already tenuous berlin coalition crime in germany is way up big mistake made all over europe in allowing millions of people in who have so strongly and violently changed their culture,the people of germany are turning against their leadership as migration is rocking the already tenuous berlin coalition. crime in germany is way up. big mistake made all over europe in allowing millions of people in who have so strongly and violently changed their culture!,the people of germany are turning against their leadership as migration is rocking the already tenuous berlin coalition. crime in germany is way up. big mistake made all over europe in allowing millions of people in who have so strongly and violently changed their culture!
1.00869e+18,"why don’t the democrats give us the votes to fix the world’s worst immigration laws? where is the outcry for the killings and crime being caused by gangs and thugs, including ms-13, coming into our country illegally?",93103,21227,2018-06-18 12:46:00,2018-06-18 20:46:00,2018-06-18,20:46:00,20,2018,6,why don’t the democrats give us the votes to fix the world’s worst immigration laws where is the outcry for the killings and crime being caused by gangs and thugs including  coming into our country illegally,"why don’t the democrats give us the votes to fix the world’s worst immigration laws? where is the outcry for the killings and crime being caused by gangs and thugs, including ms-13, coming into our country illegally?","why don’t the democrats give us the votes to fix the world’s worst immigration laws? where is the outcry for the killings and crime being caused by gangs and thugs, including ms-13, coming into our country illegally?"
1.00852e+18,"“the highest level of bias i’ve ever witnessed in any law enforcement officer.” trey gowdy on the fbi’s own, peter strzok. also remember that they all worked for slippery james comey and that comey is best friends with robert mueller. a really sick deal, isn’t it?",89804,22013,2018-06-18 01:03:00,2018-06-18 09:03:00,2018-06-18,09:03:00,9,2018,6,“the highest level of bias i’ve ever witnessed in any law enforcement officer” trey gowdy on the fbi’s own peter strzok also remember that they all worked for slippery james comey and that comey is best friends with robert mueller a really sick deal isn’t it,"“the highest level of bias i’ve ever witnessed in any law enforcement officer.” trey gowdy on the fbi’s own, peter strzok. also remember that they all worked for slippery james comey and that comey is best friends with robert mueller. a really sick deal, isn’t it?","“the highest level of bias i’ve ever witnessed in any law enforcement officer.” trey gowdy on the fbi’s own, peter strzok. also remember that they all worked for slippery james comey and that comey is best friends with robert mueller. a really sick deal, isn’t it?"
1.00851e+18,"the democrats should get together with their republican counterparts and work something out on border security &amp, safety. don’t wait until after the election because you are going to lose!",76194,15666,2018-06-18 00:49:00,2018-06-18 08:49:00,2018-06-18,08:49:00,8,2018,6,the democrats should get together with their republican counterparts and work something out on border security amp safety don’t wait until after the election because you are going to lose,"the democrats should get together with their republican counterparts and work something out on border security &amp, safety. don’t wait until after the election because you are going to lose!","the democrats should get together with their republican counterparts and work something out on border security &amp, safety. don’t wait until after the election because you are going to lose!"
1.00851e+18,"why was the fbi’s sick loser, peter strzok, working on the totally discredited mueller team of 13 angry &amp, conflicted democrats, when strzok was giving crooked hillary a free pass yet telling his lover, lawyer lisa page, that “we’ll stop” trump from becoming president? witch hunt!",71283,16758,2018-06-18 00:42:00,2018-06-18 08:42:00,2018-06-18,08:42:00,8,2018,6,why was the fbi’s sick loser peter strzok working on the totally discredited mueller team of  angry amp conflicted democrats when strzok was giving crooked hillary a free pass yet telling his lover lawyer lisa page that “we’ll stop” trump from becoming president witch hunt,"why was the fbi’s sick loser, peter strzok, working on the totally discredited mueller team of 13 angry &amp, conflicted democrats, when strzok was giving crooked hillary a free pass yet telling his lover, lawyer lisa page, that “we’ll stop” trump from becoming president? witch hunt!","why was the fbi’s sick loser, peter strzok, working on the totally discredited mueller team of 13 angry &amp, conflicted democrats, when strzok was giving crooked hillary a free pass yet telling his lover, lawyer lisa page, that “we’ll stop” trump from becoming president? witch hunt!"
1.00851e+18,"why was the fbi giving so much information to the fake news media. they are not supposed to be doing that, and knowing the enemy of the people fake news, they put their own spin on it - truth doesn’t matter to them!",86472,19352,2018-06-18 00:25:00,2018-06-18 08:25:00,2018-06-18,08:25:00,8,2018,6,why was the fbi giving so much information to the fake news media they are not supposed to be doing that and knowing the enemy of the people fake news they put their own spin on it  truth doesn’t matter to them,"why was the fbi giving so much information to the fake news media. they are not supposed to be doing that, and knowing the enemy of the people fake news, they put their own spin on it - truth doesn’t matter to them!","why was the fbi giving so much information to the fake news media. they are not supposed to be doing that, and knowing the enemy of the people fake news, they put their own spin on it - truth doesn’t matter to them!"
1.00836e+18,"witch hunt! there was no russian collusion. oh, i see, there was no russian collusion, so now they look for obstruction on the no russian collusion. the phony russian collusion was a made up hoax. too bad they didn’t look at crooked hillary like this. double standard!",106736,24150,2018-06-17 14:54:00,2018-06-17 22:54:00,2018-06-17,22:54:00,22,2018,6,witch hunt there was no russian collusion oh i see there was no russian collusion so now they look for obstruction on the no russian collusion the phony russian collusion was a made up hoax too bad they didn’t look at crooked hillary like this double standard,"witch hunt! there was no russian collusion. oh, i see, there was no russian collusion, so now they look for obstruction on the no russian collusion. the phony russian collusion was a made up hoax. too bad they didn’t look at crooked hillary like this. double standard!","witch hunt! there was no russian collusion. oh, i see, there was no russian collusion, so now they look for obstruction on the no russian collusion. the phony russian collusion was a made up hoax. too bad they didn’t look at crooked hillary like this. double standard!"
1.00834e+18,washington post employees want to go on strike because bezos isn’t paying them enough. i think a really long strike would be a great idea. employees would get more money and we would get rid of fake news for an extended period of time! is @wapo a registered lobbyist?,59726,13004,2018-06-17 13:26:00,2018-06-17 21:26:00,2018-06-17,21:26:00,21,2018,6,washington post employees want to go on strike because bezos isn’t paying them enough i think a really long strike would be a great idea employees would get more money and we would get rid of fake news for an extended period of time is wapo a registered lobbyist,washington post employees want to go on strike because bezos isn’t paying them enough. i think a really long strike would be a great idea. employees would get more money and we would get rid of fake news for an extended period of time! is @wapo a registered lobbyist?,washington post employees want to go on strike because bezos isn’t paying them enough. i think a really long strike would be a great idea. employees would get more money and we would get rid of fake news for an extended period of time! is @wapo a registered lobbyist?
1.00834e+18,"our economy is perhaps better than it has ever been. companies doing really well, and moving back to america, and jobs numbers are the best in 44 years.",70902,12506,2018-06-17 13:08:00,2018-06-17 21:08:00,2018-06-17,21:08:00,21,2018,6,our economy is perhaps better than it has ever been companies doing really well and moving back to america and jobs numbers are the best in  years,"our economy is perhaps better than it has ever been. companies doing really well, and moving back to america, and jobs numbers are the best in 44 years.","our economy is perhaps better than it has ever been. companies doing really well, and moving back to america, and jobs numbers are the best in 44 years."
1.00833e+18,"the denuclearization deal with north korea is being praised and celebrated all over asia. they are so happy! over here, in our country, some people would rather see this historic deal fail than give trump a win, even if it does save potentially millions &amp, millions of lives!",67785,14745,2018-06-17 13:01:00,2018-06-17 21:01:00,2018-06-17,21:01:00,21,2018,6,the denuclearization deal with north korea is being praised and celebrated all over asia they are so happy over here in our country some people would rather see this historic deal fail than give trump a win even if it does save potentially millions amp millions of lives,"the denuclearization deal with north korea is being praised and celebrated all over asia. they are so happy! over here, in our country, some people would rather see this historic deal fail than give trump a win, even if it does save potentially millions &amp, millions of lives!","the denuclearization deal with north korea is being praised and celebrated all over asia. they are so happy! over here, in our country, some people would rather see this historic deal fail than give trump a win, even if it does save potentially millions &amp, millions of lives!"
1.00833e+18,"holding back the “war games” during the negotiations was my request because they are very expensive and set a bad light during a good faith negotiation. also, quite provocative. can start up immediately if talks break down, which i hope will not happen!",64751,11974,2018-06-17 12:48:00,2018-06-17 20:48:00,2018-06-17,20:48:00,20,2018,6,holding back the “war games” during the negotiations was my request because they are very expensive and set a bad light during a good faith negotiation also quite provocative can start up immediately if talks break down which i hope will not happen,"holding back the “war games” during the negotiations was my request because they are very expensive and set a bad light during a good faith negotiation. also, quite provocative. can start up immediately if talks break down, which i hope will not happen!","holding back the “war games” during the negotiations was my request because they are very expensive and set a bad light during a good faith negotiation. also, quite provocative. can start up immediately if talks break down, which i hope will not happen!"
1.00833e+18,"funny how the fake news, in a coordinated effort with each other, likes to say i gave sooo much to north korea because i “met.” that’s because that’s all they have to disparage! we got so much for peace in the world, &amp, more is being added in finals. even got our hostages/remains!",67045,13572,2018-06-17 12:40:00,2018-06-17 20:40:00,2018-06-17,20:40:00,20,2018,6,funny how the fake news in a coordinated effort with each other likes to say i gave sooo much to north korea because i “met” that’s because that’s all they have to disparage we got so much for peace in the world amp more is being added in finals even got our hostagesremains,"funny how the fake news, in a coordinated effort with each other, likes to say i gave sooo much to north korea because i “met.” that’s because that’s all they have to disparage! we got so much for peace in the world, &amp, more is being added in finals. even got our hostages/remains!","funny how the fake news, in a coordinated effort with each other, likes to say i gave sooo much to north korea because i “met.” that’s because that’s all they have to disparage! we got so much for peace in the world, &amp, more is being added in finals. even got our hostages/remains!"
1.00665e+18,"here is the video, “a story of opportunity” that i shared with kim jong-un at the #singaporesummit➡️ ",48899,12502,2018-12-06 21:23:00,2018-12-07 05:23:00,2018-12-07,05:23:00,5,2018,12,here is the video “a story of opportunity” that i shared with kim jongun at the,"here is the video, “a story of opportunity” that i shared with kim jong-un at the","here is the video, “a story of opportunity” that i shared with kim jong-un at the"
1.00833e+18,"daniel henninger of the wall street journal: “this ig report makes it clear, as did rod rosenstein’s memo, that trump was absolutely justified, unquestionably justified, in firing jim comey. so i think the mueller investigation is on pretty weak grounds right now.”  witch hunt!",60769,13778,2018-06-17 12:31:00,2018-06-17 20:31:00,2018-06-17,20:31:00,20,2018,6,daniel henninger of the wall street journal “this ig report makes it clear as did rod rosenstein’s memo that trump was absolutely justified unquestionably justified in firing jim comey so i think the mueller investigation is on pretty weak grounds right now” witch hunt,"daniel henninger of the wall street journal: “this ig report makes it clear, as did rod rosenstein’s memo, that trump was absolutely justified, unquestionably justified, in firing jim comey. so i think the mueller investigation is on pretty weak grounds right now.” witch hunt!","daniel henninger of the wall street journal: “this ig report makes it clear, as did rod rosenstein’s memo, that trump was absolutely justified, unquestionably justified, in firing jim comey. so i think the mueller investigation is on pretty weak grounds right now.” witch hunt!"
1.00832e+18,please clear up the fake news! ,44100,9715,2018-06-17 11:58:00,2018-06-17 19:58:00,2018-06-17,19:58:00,19,2018,6,please clear up the fake news,please clear up the fake news!,please clear up the fake news!
1.00832e+18,"chuck schumer said “the summit was what the texans call all cattle and no hat.” thank you chuck, but are you sure you got that right? no more nuclear testing or rockets flying all over the place, blew up launch sites. hostages already back, hero remains coming home &amp, much more!",72641,15683,2018-06-17 11:52:00,2018-06-17 19:52:00,2018-06-17,19:52:00,19,2018,6,chuck schumer said “the summit was what the texans call all cattle and no hat” thank you chuck but are you sure you got that right no more nuclear testing or rockets flying all over the place blew up launch sites hostages already back hero remains coming home amp much more,"chuck schumer said “the summit was what the texans call all cattle and no hat.” thank you chuck, but are you sure you got that right? no more nuclear testing or rockets flying all over the place, blew up launch sites. hostages already back, hero remains coming home &amp, much more!","chuck schumer said “the summit was what the texans call all cattle and no hat.” thank you chuck, but are you sure you got that right? no more nuclear testing or rockets flying all over the place, blew up launch sites. hostages already back, hero remains coming home &amp, much more!"
1.00799e+18,"the ig report totally destroys james comey and all of his minions including the great lovers, peter strzok and lisa page, who started the disgraceful witch hunt against so many innocent people. it will go down as a dark and dangerous period in american history!",101392,23770,2018-06-16 14:01:00,2018-06-16 22:01:00,2018-06-16,22:01:00,22,2018,6,the ig report totally destroys james comey and all of his minions including the great lovers peter strzok and lisa page who started the disgraceful witch hunt against so many innocent people it will go down as a dark and dangerous period in american history,"the ig report totally destroys james comey and all of his minions including the great lovers, peter strzok and lisa page, who started the disgraceful witch hunt against so many innocent people. it will go down as a dark and dangerous period in american history!","the ig report totally destroys james comey and all of his minions including the great lovers, peter strzok and lisa page, who started the disgraceful witch hunt against so many innocent people. it will go down as a dark and dangerous period in american history!"
1.00799e+18,"the ig report totally distroys james comey and all of his minions including the great lovers, peter strzok and lisa page, who started the disgraceful witch hunt against so many innocent people. it will go down as a dark and dangerous period in american history!",4175,1410,2018-06-16 01:56:00,2018-06-16 09:56:00,2018-06-16,09:56:00,9,2018,6,the ig report totally distroys james comey and all of his minions including the great lovers peter strzok and lisa page who started the disgraceful witch hunt against so many innocent people it will go down as a dark and dangerous period in american history,"the ig report totally distroys james comey and all of his minions including the great lovers, peter strzok and lisa page, who started the disgraceful witch hunt against so many innocent people. it will go down as a dark and dangerous period in american history!","the ig report totally distroys james comey and all of his minions including the great lovers, peter strzok and lisa page, who started the disgraceful witch hunt against so many innocent people. it will go down as a dark and dangerous period in american history!"
1.00797e+18,"my supporters are the smartest, strongest, most hard working and most loyal that we have seen in our countries history. it is a beautiful thing to watch as we win elections and gather support from all over the country. as we get stronger, so does our country. best numbers ever!",159237,35711,2018-06-16 13:12:00,2018-06-16 21:12:00,2018-06-16,21:12:00,21,2018,6,my supporters are the smartest strongest most hard working and most loyal that we have seen in our countries history it is a beautiful thing to watch as we win elections and gather support from all over the country as we get stronger so does our country best numbers ever,"my supporters are the smartest, strongest, most hard working and most loyal that we have seen in our countries history. it is a beautiful thing to watch as we win elections and gather support from all over the country. as we get stronger, so does our country. best numbers ever!","my supporters are the smartest, strongest, most hard working and most loyal that we have seen in our countries history. it is a beautiful thing to watch as we win elections and gather support from all over the country. as we get stronger, so does our country. best numbers ever!"
1.00797e+18,"democrats can fix their forced family breakup at the border by working with republicans on new legislation, for a change! this is why we need more republicans elected in november. democrats are good at only three things, high taxes, high crime and obstruction. sad!",101646,24086,2018-06-16 13:03:00,2018-06-16 21:03:00,2018-06-16,21:03:00,21,2018,6,democrats can fix their forced family breakup at the border by working with republicans on new legislation for a change this is why we need more republicans elected in november democrats are good at only three things high taxes high crime and obstruction sad,"democrats can fix their forced family breakup at the border by working with republicans on new legislation, for a change! this is why we need more republicans elected in november. democrats are good at only three things, high taxes, high crime and obstruction. sad!","democrats can fix their forced family breakup at the border by working with republicans on new legislation, for a change! this is why we need more republicans elected in november. democrats are good at only three things, high taxes, high crime and obstruction. sad!"
1.00775e+18,great discussions with european union commission president jean-claude juncker and eu council president donald tusk at the #g7summit in canada last week. ,40842,7220,2018-06-15 22:32:00,2018-06-16 06:32:00,2018-06-16,06:32:00,6,2018,6,great discussions with european union commission president jeanclaude juncker and eu council president donald tusk at the  in canada last week,great discussions with european union commission president jean-claude juncker and eu council president donald tusk at the #g7summit in canada last week.,great discussions with european union commission president jean-claude juncker and eu council president donald tusk at the #g7summit in canada last week.
1.00775e+18,"the fake news media said that i did not get along with other leaders at the #g7summit in canada. they are once again, wrong! ",62330,14108,2018-06-15 22:23:00,2018-06-16 06:23:00,2018-06-16,06:23:00,6,2018,6,the fake news media said that i did not get along with other leaders at the  in canada they are once again wrong,"the fake news media said that i did not get along with other leaders at the #g7summit in canada. they are once again, wrong!","the fake news media said that i did not get along with other leaders at the #g7summit in canada. they are once again, wrong!"
1.00775e+18,"i have a great relationship with angela merkel of germany, but the fake news media only shows the bad photos (implying anger) of negotiating an agreement - where i am asking for things that no other american president would ask for! ",69375,17301,2018-06-15 22:03:00,2018-06-16 06:03:00,2018-06-16,06:03:00,6,2018,6,i have a great relationship with angela merkel of germany but the fake news media only shows the bad photos implying anger of negotiating an agreement  where i am asking for things that no other american president would ask for,"i have a great relationship with angela merkel of germany, but the fake news media only shows the bad photos (implying anger) of negotiating an agreement - where i am asking for things that no other american president would ask for!","i have a great relationship with angela merkel of germany, but the fake news media only shows the bad photos (implying anger) of negotiating an agreement - where i am asking for things that no other american president would ask for!"
1.00768e+18,"i’ve had to beat 17 very talented people including the bush dynasty, then i had to beat the clinton dynasty, and now i have to beat a phony witch hunt and all of the dishonest people covered in the ig report...and never forget the fake news media. it never ends!",131745,30422,2018-06-15 17:49:00,2018-06-16 01:49:00,2018-06-16,01:49:00,1,2018,6,i’ve had to beat  very talented people including the bush dynasty then i had to beat the clinton dynasty and now i have to beat a phony witch hunt and all of the dishonest people covered in the ig reportand never forget the fake news media it never ends,"i’ve had to beat 17 very talented people including the bush dynasty, then i had to beat the clinton dynasty, and now i have to beat a phony witch hunt and all of the dishonest people covered in the ig report...and never forget the fake news media. it never ends!","i’ve had to beat 17 very talented people including the bush dynasty, then i had to beat the clinton dynasty, and now i have to beat a phony witch hunt and all of the dishonest people covered in the ig report...and never forget the fake news media. it never ends!"
1.00768e+18,"wow, what a tough sentence for paul manafort, who has represented ronald reagan, bob dole and many other top political people and campaigns. didn’t know manafort was the head of the mob. what about comey and crooked hillary and all of the others? very unfair!",82680,20036,2018-06-15 17:41:00,2018-06-16 01:41:00,2018-06-16,01:41:00,1,2018,6,wow what a tough sentence for paul manafort who has represented ronald reagan bob dole and many other top political people and campaigns didn’t know manafort was the head of the mob what about comey and crooked hillary and all of the others very unfair,"wow, what a tough sentence for paul manafort, who has represented ronald reagan, bob dole and many other top political people and campaigns. didn’t know manafort was the head of the mob. what about comey and crooked hillary and all of the others? very unfair!","wow, what a tough sentence for paul manafort, who has represented ronald reagan, bob dole and many other top political people and campaigns. didn’t know manafort was the head of the mob. what about comey and crooked hillary and all of the others? very unfair!"
1.00767e+18,"the democrats are forcing the breakup of families at the border with their horrible and cruel legislative agenda. any immigration bill must have full funding for the wall, end catch &amp, release, visa lottery and chain, and go to merit based immigration. go for it! win!",93960,22700,2018-06-15 17:08:00,2018-06-16 01:08:00,2018-06-16,01:08:00,1,2018,6,the democrats are forcing the breakup of families at the border with their horrible and cruel legislative agenda any immigration bill must have full funding for the wall end catch amp release visa lottery and chain and go to merit based immigration go for it win,"the democrats are forcing the breakup of families at the border with their horrible and cruel legislative agenda. any immigration bill must have full funding for the wall, end catch &amp, release, visa lottery and chain, and go to merit based immigration. go for it! win!","the democrats are forcing the breakup of families at the border with their horrible and cruel legislative agenda. any immigration bill must have full funding for the wall, end catch &amp, release, visa lottery and chain, and go to merit based immigration. go for it! win!"
1.00759e+18,“donald trump was 100% right to fire james comey.” mark levin,65520,12380,2018-06-15 12:03:00,2018-06-15 20:03:00,2018-06-15,20:03:00,20,2018,6,“donald trump was  right to fire james comey” mark levin,“donald trump was 100% right to fire james comey.” mark levin,“donald trump was 100% right to fire james comey.” mark levin
1.00759e+18,“why in the world didn’t barack obama fire this guy (comey)?” asks mark levin!,56411,10724,2018-06-15 11:53:00,2018-06-15 19:53:00,2018-06-15,19:53:00,19,2018,6,“why in the world didn’t barack obama fire this guy comey” asks mark levin,“why in the world didn’t barack obama fire this guy (comey)?” asks mark levin!,“why in the world didn’t barack obama fire this guy (comey)?” asks mark levin!
1.00759e+18,"wow, the highest rated (by far) morning show, @foxandfriends, is on the front lawn of the white house. maybe i’ll have to take an unannounced trip down to see them?",75227,11753,2018-06-15 11:50:00,2018-06-15 19:50:00,2018-06-15,19:50:00,19,2018,6,wow the highest rated by far morning show foxandfriends is on the front lawn of the white house maybe i’ll have to take an unannounced trip down to see them,"wow, the highest rated (by far) morning show, @foxandfriends, is on the front lawn of the white house. maybe i’ll have to take an unannounced trip down to see them?","wow, the highest rated (by far) morning show, @foxandfriends, is on the front lawn of the white house. maybe i’ll have to take an unannounced trip down to see them?"
1.00759e+18,"u.s.a. jobs numbers are the best in 44 years. if my opponent (the democrats) had won the election, they would have raised taxes substantially and increased regulations - the economy, and jobs, would have been a disaster!",84646,17181,2018-06-15 11:45:00,2018-06-15 19:45:00,2018-06-15,19:45:00,19,2018,6,usa jobs numbers are the best in  years if my opponent the democrats had won the election they would have raised taxes substantially and increased regulations  the economy and jobs would have been a disaster,"u.s.a. jobs numbers are the best in 44 years. if my opponent (the democrats) had won the election, they would have raised taxes substantially and increased regulations - the economy, and jobs, would have been a disaster!","u.s.a. jobs numbers are the best in 44 years. if my opponent (the democrats) had won the election, they would have raised taxes substantially and increased regulations - the economy, and jobs, would have been a disaster!"
1.00758e+18,"thank you for all of the compliments on getting the world cup to come to the u.s.a., mexico and canada. i worked hard on this, along with a great team of talented people. we never fail, and it will be a great world cup! a special thanks to bob kraft for excellent advice.",61340,10585,2018-06-15 11:06:00,2018-06-15 19:06:00,2018-06-15,19:06:00,19,2018,6,thank you for all of the compliments on getting the world cup to come to the usa mexico and canada i worked hard on this along with a great team of talented people we never fail and it will be a great world cup a special thanks to bob kraft for excellent advice,"thank you for all of the compliments on getting the world cup to come to the u.s.a., mexico and canada. i worked hard on this, along with a great team of talented people. we never fail, and it will be a great world cup! a special thanks to bob kraft for excellent advice.","thank you for all of the compliments on getting the world cup to come to the u.s.a., mexico and canada. i worked hard on this, along with a great team of talented people. we never fail, and it will be a great world cup! a special thanks to bob kraft for excellent advice."
